row_id;game_id;player_id;seat_position;is_start_player;objective_MostInvestors;objective_MostEngineers;objective_NewWorldExplorer;objective_BasicGoodsProducer;objective_ExplorerTrader;objective_LuxuryFactories;objective_SingleIslandBonus;objective_MostExpeditionCards;objective_ExtraAction;objective_ArtifactBonus;objective_NewWorldProductFactories;objective_AnimalBonus;objective_ArtisanGoodsFactories;objective_MostTradeChips;objective_PrestigeFactories;objective_ResidentCardsPenalty;objective_EngineerGoodsFactories;objective_DiscardResidentCard;objective_InvestorExhaustForGold;objective_MostResidentsTotal;start_cards_l2_count;start_cards_l5_count;start_cards_l7_count;start_reward_new_residents_count;start_reward_upgrade_count;start_reward_tradepoints_count;start_reward_gold_count;start_reward_extraaction_count;start_reward_expedition_count;start_reward_discard_count;start_reward_explorationpoints_count;start_reward_freegoodschoice_count;start_reward_gold_and_tradepoints_count;strategy_name;rounds_played;game_end_status;fulfill_needs_count;final_points;rank;is_winner
278;93;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;7;2;0;5;3;0;1;0;0;0;0;0;0;factoryVariety;217;;74;163;1;1
279;93;2;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;7;2;0;3;0;2;2;1;0;0;0;1;0;adaptiveResidentStrategy;217;;72;145;3;0
280;94;0;3;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;7;2;0;3;2;2;1;0;0;1;0;0;0;adaptiveResidentStrategy;178;;56;161;1;1
281;94;1;1;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;7;2;0;4;1;2;1;0;0;1;0;0;0;factoryVariety;178;;126;92;3;0
282;94;2;2;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;7;2;0;1;2;3;2;0;1;0;0;0;0;adaptiveResidentStrategy;178;;64;137;2;0
283;95;0;3;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;7;2;0;7;0;0;0;0;1;0;1;0;0;shipBuilding;190;;37;145;1;1
284;95;1;1;1;0;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;7;2;0;2;1;5;0;1;0;0;0;0;0;factoryVariety;190;;103;125;2;0
285;95;2;2;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;7;2;0;6;0;2;0;1;0;0;0;0;0;eliteResidentProduction;190;;56;85;3;0
286;96;0;3;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;1;7;2;0;5;1;1;0;1;0;0;0;1;0;factoryVariety;115;;48;94;3;0
287;96;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;1;7;2;0;2;2;2;1;1;0;1;0;0;0;adaptiveResidentStrategy;115;;62;119;2;0
288;96;2;2;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;1;7;2;0;4;2;3;0;0;0;0;0;0;0;factoryVariety;115;;37;120;1;1
289;97;0;3;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;7;2;0;3;3;0;1;1;0;1;0;0;0;balanced;123;;135;147;1;1
290;97;1;1;1;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;7;2;0;2;4;1;1;1;0;0;0;0;0;eliteResidentProduction;123;;46;121;3;0
291;97;2;2;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;7;2;0;5;0;2;1;0;0;1;0;0;0;factoryVariety;123;;85;136;2;0
292;98;0;2;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;0;0;0;7;2;0;3;2;2;2;0;0;0;0;0;0;eliteResidentProduction;275;;74;93;2;0
293;98;1;3;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;0;0;0;7;2;0;1;2;4;1;0;0;0;1;0;0;adaptiveResidentStrategy;275;;112;90;3;0
294;98;2;1;1;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;0;0;0;7;2;0;4;3;1;0;0;0;0;0;1;0;factoryVariety;275;;30;96;1;1
295;99;0;2;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;7;2;0;3;1;1;2;1;0;0;1;0;0;explorationFocus;300;aborted_300_rounds;47;160;1;1
296;99;1;3;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;7;2;0;5;1;0;1;1;0;1;0;0;0;adaptiveResidentStrategy;300;aborted_300_rounds;146;113;2;0
297;99;2;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;7;2;0;4;3;0;0;1;0;0;1;0;0;adaptiveResidentStrategy;300;aborted_300_rounds;90;100;3;0
298;100;0;3;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;7;2;0;2;2;2;2;0;0;0;1;0;0;explorationFocus;125;;111;98;2;0
299;100;1;1;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;7;2;0;4;1;1;1;1;0;0;0;1;0;eliteResidentProduction;125;;107;82;3;0
300;100;2;2;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;7;2;0;2;3;2;1;0;0;1;0;0;0;shipBuilding;125;;58;130;1;1
301;101;0;3;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;7;2;0;1;3;2;1;0;1;1;0;0;0;eliteResidentProduction;90;;68;140;2;0
302;101;1;1;1;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;7;2;0;6;2;0;0;0;0;0;1;0;0;adaptiveResidentStrategy;90;;93;152;1;1
303;101;2;2;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;7;2;0;4;0;3;1;0;0;0;0;1;0;eliteResidentProduction;90;;93;114;3;0
304;102;0;3;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;7;2;0;4;1;2;0;1;0;1;0;0;0;factoryVariety;103;;49;164;1;1
305;102;1;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;7;2;0;6;0;0;1;2;0;0;0;0;0;eliteResidentProduction;103;;71;146;3;0
306;102;2;2;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;7;2;0;3;1;2;1;0;0;2;0;0;0;shipBuilding;103;;69;155;2;0
307;103;0;2;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;7;2;0;4;1;1;1;0;0;2;0;0;0;balanced;105;;91;130;1;1
308;103;1;3;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;7;2;0;5;1;1;0;0;0;1;1;0;0;adaptiveResidentStrategy;105;;147;82;3;0
309;103;2;1;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;7;2;0;4;1;1;1;2;0;0;0;0;0;shipBuilding;105;;35;90;2;0
310;104;0;1;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;7;2;0;3;1;3;0;1;0;1;0;0;0;factoryVariety;173;;139;111;3;0
311;104;1;2;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;7;2;0;3;2;1;1;0;1;1;0;0;0;shipBuilding;173;;100;141;2;0
312;104;2;3;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;7;2;0;6;1;2;0;0;0;0;0;0;0;eliteResidentProduction;173;;68;146;1;1
313;105;0;3;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;7;2;0;1;2;1;3;0;1;1;0;0;0;balanced;205;;119;82;3;0
314;105;1;1;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;7;2;0;3;2;3;0;1;0;0;0;0;0;factoryVariety;205;;91;161;1;1
315;105;2;2;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;7;2;0;5;1;0;1;1;0;1;0;0;0;factoryVariety;205;;50;124;2;0
316;106;0;2;0;0;1;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;7;2;0;6;0;1;1;1;0;0;0;0;0;explorationFocus;135;;60;152;1;1
317;106;1;3;0;0;1;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;7;2;0;1;2;3;1;0;0;1;1;0;0;eliteResidentProduction;135;;47;107;3;0
318;106;2;1;1;0;1;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;7;2;0;5;2;1;0;0;1;0;0;0;0;eliteResidentProduction;135;;146;113;2;0
319;107;0;3;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;7;2;0;5;1;0;1;1;1;0;0;0;0;adaptiveResidentStrategy;73;;82;163;1;1
320;107;1;1;1;0;0;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;7;2;0;2;3;0;2;0;0;1;1;0;0;explorationFocus;73;;143;128;2;0
321;107;2;2;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;7;2;0;3;0;3;1;1;0;0;1;0;0;adaptiveResidentStrategy;73;;123;96;3;0
322;108;0;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;7;2;0;1;2;3;1;0;0;1;1;0;0;explorationFocus;85;;41;150;3;0
323;108;1;3;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;7;2;0;3;2;2;0;2;0;0;0;0;0;balanced;85;;149;162;1;1
324;108;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;7;2;0;6;0;0;1;1;0;1;0;0;0;balanced;85;;97;152;2;0
325;109;0;3;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;7;2;0;2;1;2;2;0;2;0;0;0;0;balanced;64;;150;113;2;0
326;109;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;7;2;0;4;2;3;0;0;0;0;0;0;0;balanced;64;;65;121;1;1
327;109;2;2;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;7;2;0;3;2;1;1;1;0;1;0;0;0;factoryVariety;64;;76;96;3;0
328;110;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;7;2;0;5;1;2;1;0;0;0;0;0;0;balanced;145;;99;86;3;0
329;110;1;2;0;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;7;2;0;3;0;2;2;2;0;0;0;0;0;eliteResidentProduction;145;;117;136;2;0
330;110;2;3;0;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;7;2;0;4;0;3;1;1;0;0;0;0;0;explorationFocus;145;;127;142;1;1
331;111;0;1;1;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;7;2;0;4;0;3;1;1;0;0;0;0;0;adaptiveResidentStrategy;210;;39;100;3;0
332;111;1;2;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;7;2;0;7;0;0;0;1;0;1;0;0;0;eliteResidentProduction;210;;32;110;2;0
333;111;2;3;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;7;2;0;3;2;1;1;1;0;1;0;0;0;explorationFocus;210;;88;116;1;1
334;112;0;1;1;1;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;1;0;7;2;0;5;1;2;0;0;0;0;0;1;0;adaptiveResidentStrategy;77;;95;158;1;1
335;112;1;2;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;1;0;7;2;0;4;2;2;0;1;0;0;0;0;0;explorationFocus;77;;131;132;2;0
336;112;2;3;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;1;0;7;2;0;3;2;1;1;0;1;0;0;1;0;adaptiveResidentStrategy;77;;129;95;3;0
337;113;0;2;0;1;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;7;2;0;4;3;0;1;0;1;0;0;0;0;eliteResidentProduction;113;;29;150;1;1
338;113;1;3;0;1;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;7;2;0;4;3;0;1;0;0;1;0;0;0;adaptiveResidentStrategy;113;;130;89;3;0
339;113;2;1;1;1;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;7;2;0;5;0;3;0;1;0;0;0;0;0;adaptiveResidentStrategy;113;;145;90;2;0
340;114;0;3;0;0;0;0;0;1;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;7;2;0;3;1;2;1;1;0;0;1;0;0;explorationFocus;222;;118;120;2;0
341;114;1;1;1;0;0;0;0;1;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;7;2;0;3;0;3;1;0;1;0;1;0;0;explorationFocus;222;;141;153;1;1
342;114;2;2;0;0;0;0;0;1;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;7;2;0;2;2;1;3;0;0;1;0;0;0;adaptiveResidentStrategy;222;;88;113;3;0
343;115;0;2;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1;7;2;0;4;1;2;0;1;0;0;0;1;0;adaptiveResidentStrategy;164;;145;130;2;0
344;115;1;3;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1;7;2;0;5;2;0;0;0;0;2;0;0;0;adaptiveResidentStrategy;164;;147;148;1;1
345;115;2;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1;7;2;0;4;2;1;1;0;0;0;1;0;0;eliteResidentProduction;164;;150;92;3;0
346;116;0;2;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;7;2;0;5;0;1;1;0;0;2;0;0;0;balanced;173;;114;111;3;0
347;116;1;3;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;7;2;0;4;2;1;1;1;0;0;0;0;0;eliteResidentProduction;173;;77;129;2;0
348;116;2;1;1;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;7;2;0;3;2;2;0;1;0;0;0;1;0;explorationFocus;173;;143;157;1;1
349;117;0;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;7;2;0;2;2;3;0;0;1;1;0;0;0;adaptiveResidentStrategy;55;;150;129;1;1
350;117;1;2;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;7;2;0;3;0;2;2;2;0;0;0;0;0;adaptiveResidentStrategy;55;;126;100;2;0
351;117;2;3;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;7;2;0;3;0;3;1;2;0;0;0;0;0;shipBuilding;55;;50;91;3;0
352;118;0;3;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;7;2;0;2;1;4;0;0;1;1;0;0;0;explorationFocus;300;aborted_300_rounds;41;156;1;1
353;118;1;1;1;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;7;2;0;3;3;2;1;0;0;0;0;0;0;adaptiveResidentStrategy;300;aborted_300_rounds;61;107;3;0
354;118;2;2;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;7;2;0;4;0;1;2;1;0;1;0;0;0;factoryVariety;300;aborted_300_rounds;104;147;2;0
355;119;0;2;0;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;7;2;0;4;2;1;0;2;0;0;0;0;0;factoryVariety;153;;104;86;3;0
356;119;1;3;0;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;7;2;0;3;1;2;1;1;0;1;0;0;0;eliteResidentProduction;153;;44;151;2;0
357;119;2;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;7;2;0;5;1;0;1;0;1;0;1;0;0;factoryVariety;153;;75;153;1;1
358;120;0;3;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;7;2;0;4;1;2;0;0;0;2;0;0;0;factoryVariety;217;;98;86;3;0
359;120;1;1;1;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;7;2;0;2;2;3;1;0;0;1;0;0;0;adaptiveResidentStrategy;217;;60;110;1;1
360;120;2;2;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;7;2;0;5;2;1;0;1;0;0;0;0;0;eliteResidentProduction;217;;108;104;2;0
361;121;0;3;0;1;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;7;2;0;5;2;0;1;0;0;0;1;0;0;explorationFocus;245;;30;96;2;0
362;121;1;1;1;1;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;7;2;0;2;1;3;1;0;0;2;0;0;0;balanced;245;;108;94;3;0
363;121;2;2;0;1;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;7;2;0;4;0;3;1;0;0;1;0;0;0;factoryVariety;245;;142;156;1;1
364;122;0;1;1;1;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;7;2;0;4;1;1;1;1;1;0;0;0;0;explorationFocus;217;;71;105;2;0
365;122;1;2;0;1;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;7;2;0;3;1;3;0;0;1;1;0;0;0;eliteResidentProduction;217;;59;93;3;0
366;122;2;3;0;1;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;7;2;0;2;1;3;1;0;0;1;1;0;0;factoryVariety;217;;75;108;1;1
367;123;0;1;1;0;0;1;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;7;2;0;3;2;1;1;1;0;1;0;0;0;shipBuilding;178;;58;126;3;0
368;123;1;2;0;0;0;1;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;7;2;0;5;1;0;1;1;0;0;0;1;0;shipBuilding;178;;101;158;1;1
369;123;2;3;0;0;0;1;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;7;2;0;3;3;2;1;0;0;0;0;0;0;shipBuilding;178;;66;139;2;0
370;124;0;3;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;7;2;0;1;2;3;2;0;0;1;0;0;0;explorationFocus;190;;41;154;1;1
371;124;1;1;1;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;7;2;0;4;1;3;0;0;0;0;1;0;0;balanced;190;;29;88;3;0
372;124;2;2;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;7;2;0;5;0;2;0;1;0;0;0;1;0;shipBuilding;190;;79;114;2;0
373;125;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;1;0;7;2;0;1;3;2;1;1;0;1;0;0;0;balanced;115;;146;156;1;1
374;125;1;2;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;1;0;7;2;0;3;1;3;1;1;0;0;0;0;0;balanced;115;;134;87;3;0
375;125;2;3;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;1;0;7;2;0;5;2;0;0;1;1;0;0;0;0;adaptiveResidentStrategy;115;;50;116;2;0
376;126;0;1;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;7;2;0;4;1;3;0;0;0;1;0;0;0;adaptiveResidentStrategy;123;;106;137;1;1
377;126;1;2;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;7;2;0;4;1;1;1;1;0;1;0;0;0;eliteResidentProduction;123;;35;129;2;0
378;126;2;3;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;7;2;0;2;3;0;2;1;0;0;0;1;0;eliteResidentProduction;123;;48;94;3;0
379;127;0;1;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;7;2;0;3;1;1;2;1;0;1;0;0;0;shipBuilding;275;;127;132;1;1
380;127;1;2;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;7;2;0;5;1;1;1;0;0;0;1;0;0;shipBuilding;275;;56;105;3;0
381;127;2;3;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;7;2;0;2;1;3;1;1;1;0;0;0;0;explorationFocus;275;;126;118;2;0
382;128;0;3;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;7;2;0;3;2;3;0;0;1;0;0;0;0;eliteResidentProduction;155;;92;143;1;1
383;128;1;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;7;2;0;3;0;1;3;0;0;1;1;0;0;adaptiveResidentStrategy;155;;117;120;2;0
384;128;2;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;7;2;0;2;2;2;1;1;0;1;0;0;0;factoryVariety;155;;118;95;3;0
385;129;0;2;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;7;2;0;5;0;0;2;2;0;0;0;0;0;balanced;300;aborted_300_rounds;126;141;2;0
386;129;1;3;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;7;2;0;4;1;1;1;1;0;1;0;0;0;explorationFocus;300;aborted_300_rounds;113;147;1;1
387;129;2;1;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;7;2;0;2;2;2;2;0;0;1;0;0;0;balanced;300;aborted_300_rounds;66;135;3;0
388;130;0;2;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;1;0;1;0;0;7;2;0;3;1;0;3;1;1;0;0;0;0;eliteResidentProduction;210;;49;159;1;1
389;130;1;3;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;1;0;1;0;0;7;2;0;4;2;1;0;1;0;0;1;0;0;eliteResidentProduction;210;;134;116;3;0
390;130;2;1;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;1;0;1;0;0;7;2;0;2;1;2;2;2;0;0;0;0;0;shipBuilding;210;;30;138;2;0
391;131;0;1;1;0;0;0;0;1;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;7;2;0;1;5;2;0;1;0;0;0;0;0;shipBuilding;115;;28;92;2;0
392;131;1;2;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;7;2;0;4;1;1;1;1;0;0;1;0;0;explorationFocus;115;;58;86;3;0
393;131;2;3;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;7;2;0;4;1;1;1;1;0;0;1;0;0;balanced;115;;51;105;1;1
394;132;0;1;1;0;0;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;7;2;0;2;3;3;0;0;0;1;0;0;0;explorationFocus;114;;73;104;3;0
395;132;1;2;0;0;0;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;7;2;0;3;1;0;3;2;0;0;0;0;0;shipBuilding;114;;42;132;1;1
396;132;2;3;0;0;0;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;7;2;0;3;1;2;2;0;1;0;0;0;0;factoryVariety;114;;142;105;2;0
397;133;0;3;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;7;2;0;5;2;0;0;1;0;0;1;0;0;eliteResidentProduction;133;;101;143;1;1
398;133;1;1;1;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;7;2;0;5;2;0;0;0;0;1;0;1;0;explorationFocus;133;;147;122;2;0
399;133;2;2;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;7;2;0;2;0;2;3;1;0;0;1;0;0;eliteResidentProduction;133;;34;91;3;0
400;134;0;2;0;0;0;0;0;0;0;0;1;1;0;0;1;0;1;0;0;0;1;0;0;7;2;0;1;1;4;2;0;0;1;0;0;0;explorationFocus;200;;135;159;2;0
401;134;1;3;0;0;0;0;0;0;0;0;1;1;0;0;1;0;1;0;0;0;1;0;0;7;2;0;4;1;1;2;1;0;0;0;0;0;eliteResidentProduction;200;;79;162;1;1
402;134;2;1;1;0;0;0;0;0;0;0;1;1;0;0;1;0;1;0;0;0;1;0;0;7;2;0;4;0;3;0;1;0;0;0;1;0;shipBuilding;200;;76;153;3;0
403;135;0;3;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;7;2;0;3;1;2;1;1;0;1;0;0;0;balanced;125;;148;153;2;0
404;135;1;1;1;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;7;2;0;4;2;2;0;0;1;0;0;0;0;factoryVariety;125;;96;155;1;1
405;135;2;2;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;7;2;0;2;2;4;0;1;0;0;0;0;0;eliteResidentProduction;125;;85;116;3;0
406;136;0;2;0;0;1;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;7;2;0;2;2;2;1;2;0;0;0;0;0;adaptiveResidentStrategy;90;;103;150;1;1
407;136;1;3;0;0;1;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;7;2;0;5;0;1;1;1;0;1;0;0;0;balanced;90;;64;85;3;0
408;136;2;1;1;0;1;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;7;2;0;5;1;0;1;1;1;0;0;0;0;balanced;90;;37;88;2;0
409;137;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;1;0;0;7;2;0;4;0;2;1;0;0;1;1;0;0;explorationFocus;103;;124;114;3;0
410;137;1;2;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;1;0;0;7;2;0;4;1;1;1;2;0;0;0;0;0;balanced;103;;106;141;1;1
411;137;2;3;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;1;0;0;7;2;0;5;4;0;0;0;0;0;0;0;0;factoryVariety;103;;129;129;2;0
412;138;0;3;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;7;2;0;5;0;2;0;0;1;1;0;0;0;eliteResidentProduction;105;;61;133;1;1
413;138;1;1;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;7;2;0;4;2;0;1;0;0;2;0;0;0;shipBuilding;105;;111;83;3;0
414;138;2;2;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;7;2;0;3;3;2;0;0;1;0;0;0;0;eliteResidentProduction;105;;147;133;1;1
415;139;0;1;1;1;0;0;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;0;7;2;0;7;0;0;0;1;0;1;0;0;0;adaptiveResidentStrategy;173;;115;132;2;0
416;139;1;2;0;1;0;0;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;0;7;2;0;2;1;3;2;0;0;1;0;0;0;explorationFocus;173;;117;156;1;1
417;139;2;3;0;1;0;0;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;0;7;2;0;4;0;4;0;1;0;0;0;0;0;shipBuilding;173;;141;82;3;0
