row_id;game_id;player_id;seat_position;is_start_player;objective_MostInvestors;objective_MostEngineers;objective_NewWorldExplorer;objective_BasicGoodsProducer;objective_ExplorerTrader;objective_LuxuryFactories;objective_SingleIslandBonus;objective_MostExpeditionCards;objective_ExtraAction;objective_ArtifactBonus;objective_NewWorldProductFactories;objective_AnimalBonus;objective_ArtisanGoodsFactories;objective_MostTradeChips;objective_PrestigeFactories;objective_ResidentCardsPenalty;objective_EngineerGoodsFactories;objective_DiscardResidentCard;objective_InvestorExhaustForGold;objective_MostResidentsTotal;start_cards_l2_count;start_cards_l5_count;start_cards_l7_count;start_reward_new_residents_count;start_reward_upgrade_count;start_reward_tradepoints_count;start_reward_gold_count;start_reward_extraaction_count;start_reward_expedition_count;start_reward_discard_count;start_reward_explorationpoints_count;start_reward_freegoodschoice_count;start_reward_gold_and_tradepoints_count;strategy_name;rounds_played;game_end_status;fulfill_needs_count;final_points;rank;is_winner
254;85;1;2;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;7;2;0;5;1;1;1;0;0;1;0;0;0;eliteResidentProduction;300;aborted_300_rounds;0;-8;1;1
255;85;2;3;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;7;2;0;2;2;3;1;1;0;0;0;0;0;explorationFocus;300;aborted_300_rounds;0;-14;2;0
256;86;0;2;0;0;0;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;7;2;0;3;1;2;1;1;0;0;1;0;0;eliteResidentProduction;300;aborted_300_rounds;0;20;1;1
257;86;1;3;0;0;0;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;7;2;0;3;2;1;1;1;0;0;1;0;0;adaptiveResidentStrategy;300;aborted_300_rounds;0;20;1;1
258;86;2;1;1;0;0;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;7;2;0;4;1;1;2;0;0;1;0;0;0;balanced;300;aborted_300_rounds;0;20;1;1
259;87;0;2;0;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;7;2;0;5;1;1;1;1;0;0;0;0;0;explorationFocus;300;aborted_300_rounds;0;18;1;1
260;87;1;3;0;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;7;2;0;2;3;3;1;0;0;0;0;0;0;eliteResidentProduction;300;aborted_300_rounds;0;18;1;1
261;87;2;1;1;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;7;2;0;1;3;2;1;0;1;1;0;0;0;eliteResidentProduction;300;aborted_300_rounds;0;18;1;1
262;88;0;2;0;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;7;2;0;3;1;2;1;0;1;0;0;1;0;explorationFocus;300;aborted_300_rounds;0;-14;2;0
263;88;1;3;0;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;7;2;0;4;1;3;0;1;0;0;0;0;0;eliteResidentProduction;300;aborted_300_rounds;0;-8;1;1
264;88;2;1;1;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;7;2;0;5;1;1;0;0;0;0;2;0;0;factoryVariety;300;aborted_300_rounds;0;-28;3;0
265;89;0;3;0;0;1;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;7;2;0;4;1;1;1;0;0;0;2;0;0;explorationFocus;300;aborted_300_rounds;0;24;1;1
266;89;1;1;1;0;1;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;7;2;0;4;1;2;1;1;0;0;0;0;0;explorationFocus;300;aborted_300_rounds;0;24;1;1
267;89;2;2;0;0;1;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;7;2;0;3;2;2;1;0;0;1;0;0;0;explorationFocus;300;aborted_300_rounds;0;24;1;1
268;90;0;3;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;7;2;0;4;1;3;1;0;0;0;0;0;0;balanced;300;aborted_300_rounds;0;10;1;1
269;90;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;7;2;0;4;2;1;0;0;1;1;0;0;0;explorationFocus;300;aborted_300_rounds;0;10;1;1
270;90;2;2;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;7;2;0;3;0;2;3;0;0;1;0;0;0;shipBuilding;300;aborted_300_rounds;0;10;1;1
271;91;0;2;0;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;0;7;2;0;5;0;1;1;1;0;1;0;0;0;factoryVariety;300;aborted_300_rounds;0;18;1;1
272;91;1;3;0;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;0;7;2;0;4;3;0;1;1;0;0;0;0;0;eliteResidentProduction;300;aborted_300_rounds;0;18;1;1
273;91;2;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;0;7;2;0;3;3;2;0;0;1;0;0;0;0;balanced;300;aborted_300_rounds;0;18;1;1
274;92;0;1;1;0;0;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;1;0;7;2;0;5;1;1;1;1;0;0;0;0;0;eliteResidentProduction;300;aborted_300_rounds;0;6;1;1
275;92;1;2;0;0;0;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;1;0;7;2;0;4;2;1;0;1;0;0;0;1;0;adaptiveResidentStrategy;300;aborted_300_rounds;0;6;1;1
276;92;2;3;0;0;0;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;1;0;7;2;0;5;1;1;0;0;0;2;0;0;0;explorationFocus;300;aborted_300_rounds;0;6;1;1
277;93;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;7;2;0;4;2;1;0;1;0;0;1;0;0;factoryVariety;300;aborted_300_rounds;0;-18;2;0
278;93;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;7;2;0;5;3;0;1;0;0;0;0;0;0;factoryVariety;300;aborted_300_rounds;0;-18;2;0
279;93;2;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;7;2;0;3;0;2;2;1;0;0;0;1;0;adaptiveResidentStrategy;300;aborted_300_rounds;0;-14;1;1
280;94;0;3;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;7;2;0;3;2;2;1;0;0;1;0;0;0;adaptiveResidentStrategy;300;aborted_300_rounds;0;6;1;1
281;94;1;1;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;7;2;0;4;1;2;1;0;0;1;0;0;0;factoryVariety;300;aborted_300_rounds;0;6;1;1
282;94;2;2;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;7;2;0;1;2;3;2;0;1;0;0;0;0;adaptiveResidentStrategy;300;aborted_300_rounds;0;6;1;1
283;95;0;3;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;7;2;0;7;0;0;0;0;1;0;1;0;0;shipBuilding;300;aborted_300_rounds;0;16;1;1
284;95;1;1;1;0;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;7;2;0;2;1;5;0;1;0;0;0;0;0;factoryVariety;300;aborted_300_rounds;0;16;1;1
285;95;2;2;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;7;2;0;6;0;2;0;1;0;0;0;0;0;eliteResidentProduction;300;aborted_300_rounds;0;16;1;1
286;96;0;3;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;1;7;2;0;5;1;1;0;1;0;0;0;1;0;factoryVariety;300;aborted_300_rounds;0;-20;2;0
287;96;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;1;7;2;0;2;2;2;1;1;0;1;0;0;0;adaptiveResidentStrategy;300;aborted_300_rounds;0;-18;1;1
288;96;2;2;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;1;7;2;0;4;2;3;0;0;0;0;0;0;0;factoryVariety;300;aborted_300_rounds;0;-24;3;0
289;97;0;3;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;7;2;0;3;3;0;1;1;0;1;0;0;0;balanced;300;aborted_300_rounds;0;16;1;1
290;97;1;1;1;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;7;2;0;2;4;1;1;1;0;0;0;0;0;eliteResidentProduction;300;aborted_300_rounds;0;16;1;1
291;97;2;2;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;7;2;0;5;0;2;1;0;0;1;0;0;0;factoryVariety;300;aborted_300_rounds;0;16;1;1
292;98;0;2;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;0;0;0;7;2;0;3;2;2;2;0;0;0;0;0;0;eliteResidentProduction;300;aborted_300_rounds;0;-8;1;1
293;98;1;3;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;0;0;0;7;2;0;1;2;4;1;0;0;0;1;0;0;adaptiveResidentStrategy;300;aborted_300_rounds;0;-8;1;1
294;98;2;1;1;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;0;0;0;7;2;0;4;3;1;0;0;0;0;0;1;0;factoryVariety;300;aborted_300_rounds;0;-36;2;0
295;99;0;2;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;7;2;0;3;1;1;2;1;0;0;1;0;0;explorationFocus;300;aborted_300_rounds;0;10;1;1
296;99;1;3;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;7;2;0;5;1;0;1;1;0;1;0;0;0;adaptiveResidentStrategy;300;aborted_300_rounds;0;10;1;1
297;99;2;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;7;2;0;4;3;0;0;1;0;0;1;0;0;adaptiveResidentStrategy;300;aborted_300_rounds;0;10;1;1
298;100;0;3;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;7;2;0;2;2;2;2;0;0;0;1;0;0;explorationFocus;300;aborted_300_rounds;0;18;1;1
299;100;1;1;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;7;2;0;4;1;1;1;1;0;0;0;1;0;eliteResidentProduction;300;aborted_300_rounds;0;18;1;1
300;100;2;2;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;7;2;0;2;3;2;1;0;0;1;0;0;0;shipBuilding;300;aborted_300_rounds;0;18;1;1
301;101;0;3;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;7;2;0;1;3;2;1;0;1;1;0;0;0;eliteResidentProduction;300;aborted_300_rounds;0;34;1;1
302;101;1;1;1;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;7;2;0;6;2;0;0;0;0;0;1;0;0;adaptiveResidentStrategy;300;aborted_300_rounds;0;34;1;1
303;101;2;2;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;7;2;0;4;0;3;1;0;0;0;0;1;0;eliteResidentProduction;300;aborted_300_rounds;0;34;1;1
304;102;0;3;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;7;2;0;4;1;2;0;1;0;1;0;0;0;factoryVariety;300;aborted_300_rounds;0;6;1;1
305;102;1;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;7;2;0;6;0;0;1;2;0;0;0;0;0;eliteResidentProduction;300;aborted_300_rounds;0;6;1;1
306;102;2;2;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;7;2;0;3;1;2;1;0;0;2;0;0;0;shipBuilding;300;aborted_300_rounds;0;6;1;1
307;103;0;2;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;7;2;0;4;1;1;1;0;0;2;0;0;0;balanced;300;aborted_300_rounds;0;-24;2;0
308;103;1;3;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;7;2;0;5;1;1;0;0;0;1;1;0;0;adaptiveResidentStrategy;300;aborted_300_rounds;0;-18;1;1
309;103;2;1;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;7;2;0;4;1;1;1;2;0;0;0;0;0;shipBuilding;300;aborted_300_rounds;0;-40;3;0
310;104;0;1;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;7;2;0;3;1;3;0;1;0;1;0;0;0;factoryVariety;300;aborted_300_rounds;0;0;1;1
311;104;1;2;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;7;2;0;3;2;1;1;0;1;1;0;0;0;shipBuilding;300;aborted_300_rounds;0;0;1;1
312;104;2;3;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;7;2;0;6;1;2;0;0;0;0;0;0;0;eliteResidentProduction;300;aborted_300_rounds;0;0;1;1
313;105;0;3;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;7;2;0;1;2;1;3;0;1;1;0;0;0;balanced;300;aborted_300_rounds;0;-18;1;1
314;105;1;1;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;7;2;0;3;2;3;0;1;0;0;0;0;0;factoryVariety;300;aborted_300_rounds;0;-24;3;0
315;105;2;2;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;7;2;0;5;1;0;1;1;0;1;0;0;0;factoryVariety;300;aborted_300_rounds;0;-22;2;0
316;106;0;2;0;0;1;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;7;2;0;6;0;1;1;1;0;0;0;0;0;explorationFocus;300;aborted_300_rounds;0;24;1;1
317;106;1;3;0;0;1;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;7;2;0;1;2;3;1;0;0;1;1;0;0;eliteResidentProduction;300;aborted_300_rounds;0;24;1;1
318;106;2;1;1;0;1;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;7;2;0;5;2;1;0;0;1;0;0;0;0;eliteResidentProduction;300;aborted_300_rounds;0;24;1;1
319;107;0;3;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;7;2;0;5;1;0;1;1;1;0;0;0;0;adaptiveResidentStrategy;300;aborted_300_rounds;0;6;1;1
320;107;1;1;1;0;0;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;7;2;0;2;3;0;2;0;0;1;1;0;0;explorationFocus;300;aborted_300_rounds;0;6;1;1
321;107;2;2;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;7;2;0;3;0;3;1;1;0;0;1;0;0;adaptiveResidentStrategy;300;aborted_300_rounds;0;6;1;1
322;108;0;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;7;2;0;1;2;3;1;0;0;1;1;0;0;explorationFocus;300;aborted_300_rounds;0;-22;2;0
323;108;1;3;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;7;2;0;3;2;2;0;2;0;0;0;0;0;balanced;300;aborted_300_rounds;0;-20;1;1
324;108;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;7;2;0;6;0;0;1;1;0;1;0;0;0;balanced;300;aborted_300_rounds;0;-20;1;1
325;109;0;3;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;7;2;0;2;1;2;2;0;2;0;0;0;0;balanced;300;aborted_300_rounds;0;-6;1;1
326;109;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;7;2;0;4;2;3;0;0;0;0;0;0;0;balanced;300;aborted_300_rounds;0;-6;1;1
327;109;2;2;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;7;2;0;3;2;1;1;1;0;1;0;0;0;factoryVariety;300;aborted_300_rounds;0;-20;2;0
328;110;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;7;2;0;5;1;2;1;0;0;0;0;0;0;balanced;300;aborted_300_rounds;0;10;1;1
329;110;1;2;0;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;7;2;0;3;0;2;2;2;0;0;0;0;0;eliteResidentProduction;300;aborted_300_rounds;0;10;1;1
330;110;2;3;0;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;7;2;0;4;0;3;1;1;0;0;0;0;0;explorationFocus;300;aborted_300_rounds;0;10;1;1
331;111;0;1;1;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;7;2;0;4;0;3;1;1;0;0;0;0;0;adaptiveResidentStrategy;300;aborted_300_rounds;0;-18;1;1
332;111;1;2;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;7;2;0;7;0;0;0;1;0;1;0;0;0;eliteResidentProduction;300;aborted_300_rounds;0;-18;1;1
333;111;2;3;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;7;2;0;3;2;1;1;1;0;1;0;0;0;explorationFocus;300;aborted_300_rounds;0;-26;2;0
334;112;0;1;1;1;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;1;0;7;2;0;5;1;2;0;0;0;0;0;1;0;adaptiveResidentStrategy;300;aborted_300_rounds;0;10;1;1
335;112;1;2;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;1;0;7;2;0;4;2;2;0;1;0;0;0;0;0;explorationFocus;300;aborted_300_rounds;0;10;1;1
336;112;2;3;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;1;0;7;2;0;3;2;1;1;0;1;0;0;1;0;adaptiveResidentStrategy;300;aborted_300_rounds;0;10;1;1
337;113;0;2;0;1;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;7;2;0;4;3;0;1;0;1;0;0;0;0;eliteResidentProduction;300;aborted_300_rounds;0;10;1;1
338;113;1;3;0;1;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;7;2;0;4;3;0;1;0;0;1;0;0;0;adaptiveResidentStrategy;300;aborted_300_rounds;0;10;1;1
339;113;2;1;1;1;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;7;2;0;5;0;3;0;1;0;0;0;0;0;adaptiveResidentStrategy;300;aborted_300_rounds;0;10;1;1
340;114;0;3;0;0;0;0;0;1;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;7;2;0;3;1;2;1;1;0;0;1;0;0;explorationFocus;300;aborted_300_rounds;0;28;1;1
341;114;1;1;1;0;0;0;0;1;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;7;2;0;3;0;3;1;0;1;0;1;0;0;explorationFocus;300;aborted_300_rounds;0;28;1;1
342;114;2;2;0;0;0;0;0;1;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;7;2;0;2;2;1;3;0;0;1;0;0;0;adaptiveResidentStrategy;300;aborted_300_rounds;0;28;1;1
343;115;0;2;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1;7;2;0;4;1;2;0;1;0;0;0;1;0;adaptiveResidentStrategy;300;aborted_300_rounds;0;44;1;1
344;115;1;3;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1;7;2;0;5;2;0;0;0;0;2;0;0;0;adaptiveResidentStrategy;300;aborted_300_rounds;0;44;1;1
345;115;2;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1;7;2;0;4;2;1;1;0;0;0;1;0;0;eliteResidentProduction;300;aborted_300_rounds;0;44;1;1
346;116;0;2;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;7;2;0;5;0;1;1;0;0;2;0;0;0;balanced;300;aborted_300_rounds;0;34;1;1
347;116;1;3;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;7;2;0;4;2;1;1;1;0;0;0;0;0;eliteResidentProduction;300;aborted_300_rounds;0;34;1;1
348;116;2;1;1;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;7;2;0;3;2;2;0;1;0;0;0;1;0;explorationFocus;300;aborted_300_rounds;0;34;1;1
349;117;0;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;7;2;0;2;2;3;0;0;1;1;0;0;0;adaptiveResidentStrategy;300;aborted_300_rounds;0;-8;1;1
350;117;1;2;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;7;2;0;3;0;2;2;2;0;0;0;0;0;adaptiveResidentStrategy;300;aborted_300_rounds;0;-8;1;1
351;117;2;3;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;7;2;0;3;0;3;1;2;0;0;0;0;0;shipBuilding;300;aborted_300_rounds;0;-30;2;0
352;118;0;3;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;7;2;0;2;1;4;0;0;1;1;0;0;0;explorationFocus;300;aborted_300_rounds;0;4;2;0
353;118;1;1;1;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;7;2;0;3;3;2;1;0;0;0;0;0;0;adaptiveResidentStrategy;300;aborted_300_rounds;0;10;1;1
354;118;2;2;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;7;2;0;4;0;1;2;1;0;1;0;0;0;factoryVariety;300;aborted_300_rounds;0;-12;3;0
355;119;0;2;0;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;7;2;0;4;2;1;0;2;0;0;0;0;0;factoryVariety;300;aborted_300_rounds;0;18;1;1
356;119;1;3;0;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;7;2;0;3;1;2;1;1;0;1;0;0;0;eliteResidentProduction;300;aborted_300_rounds;0;18;1;1
357;119;2;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;7;2;0;5;1;0;1;0;1;0;1;0;0;factoryVariety;300;aborted_300_rounds;0;18;1;1
358;120;0;3;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;7;2;0;4;1;2;0;0;0;2;0;0;0;factoryVariety;300;aborted_300_rounds;0;0;1;1
359;120;1;1;1;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;7;2;0;2;2;3;1;0;0;1;0;0;0;adaptiveResidentStrategy;300;aborted_300_rounds;0;0;1;1
360;120;2;2;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;7;2;0;5;2;1;0;1;0;0;0;0;0;eliteResidentProduction;300;aborted_300_rounds;0;0;1;1
361;121;0;3;0;1;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;7;2;0;5;2;0;1;0;0;0;1;0;0;explorationFocus;300;aborted_300_rounds;0;18;1;1
362;121;1;1;1;1;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;7;2;0;2;1;3;1;0;0;2;0;0;0;balanced;300;aborted_300_rounds;0;18;1;1
363;121;2;2;0;1;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;7;2;0;4;0;3;1;0;0;1;0;0;0;factoryVariety;300;aborted_300_rounds;0;18;1;1
364;122;0;1;1;1;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;7;2;0;4;1;1;1;1;1;0;0;0;0;explorationFocus;300;aborted_300_rounds;0;10;2;0
365;122;1;2;0;1;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;7;2;0;3;1;3;0;0;1;1;0;0;0;eliteResidentProduction;300;aborted_300_rounds;0;10;2;0
366;122;2;3;0;1;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;7;2;0;2;1;3;1;0;0;1;1;0;0;factoryVariety;300;aborted_300_rounds;0;16;1;1
367;123;0;1;1;0;0;1;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;7;2;0;3;2;1;1;1;0;1;0;0;0;shipBuilding;300;aborted_300_rounds;0;24;1;1
368;123;1;2;0;0;0;1;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;7;2;0;5;1;0;1;1;0;0;0;1;0;shipBuilding;300;aborted_300_rounds;0;24;1;1
369;123;2;3;0;0;0;1;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;7;2;0;3;3;2;1;0;0;0;0;0;0;shipBuilding;300;aborted_300_rounds;0;24;1;1
370;124;0;3;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;7;2;0;1;2;3;2;0;0;1;0;0;0;explorationFocus;300;aborted_300_rounds;0;0;1;1
371;124;1;1;1;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;7;2;0;4;1;3;0;0;0;0;1;0;0;balanced;300;aborted_300_rounds;0;0;1;1
372;124;2;2;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;7;2;0;5;0;2;0;1;0;0;0;1;0;shipBuilding;300;aborted_300_rounds;0;0;1;1
373;125;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;1;0;7;2;0;1;3;2;1;1;0;1;0;0;0;balanced;300;aborted_300_rounds;0;28;1;1
374;125;1;2;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;1;0;7;2;0;3;1;3;1;1;0;0;0;0;0;balanced;300;aborted_300_rounds;0;28;1;1
375;125;2;3;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;1;0;7;2;0;5;2;0;0;1;1;0;0;0;0;adaptiveResidentStrategy;300;aborted_300_rounds;0;28;1;1
376;126;0;1;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;7;2;0;4;1;3;0;0;0;1;0;0;0;adaptiveResidentStrategy;300;aborted_300_rounds;0;0;1;1
377;126;1;2;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;7;2;0;4;1;1;1;1;0;1;0;0;0;eliteResidentProduction;300;aborted_300_rounds;0;0;1;1
378;126;2;3;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;7;2;0;2;3;0;2;1;0;0;0;1;0;eliteResidentProduction;300;aborted_300_rounds;0;0;1;1
379;127;0;1;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;7;2;0;3;1;1;2;1;0;1;0;0;0;shipBuilding;300;aborted_300_rounds;0;0;1;1
380;127;1;2;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;7;2;0;5;1;1;1;0;0;0;1;0;0;shipBuilding;300;aborted_300_rounds;0;0;1;1
381;127;2;3;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;7;2;0;2;1;3;1;1;1;0;0;0;0;explorationFocus;300;aborted_300_rounds;0;0;1;1
382;128;0;3;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;7;2;0;3;2;3;0;0;1;0;0;0;0;eliteResidentProduction;300;aborted_300_rounds;0;6;1;1
